FARMA SALUD                   ;;;;Informe Emitido por:;;;;;;;
SOC.FARMA CRUCES SALDAÑO                ;;;;  6 NICOLAS              Supervisor;;;;;;;
FARMACIA Rut:76.383.674-6;;;;Fecha 06-09-2026 Hrs. 15:41:40;;;;;;;
COLON 222                          ;;;;;;;;;;;
442888351;;;;;;;;;;;
Maestro de productos ;;;;;;;;;;;
LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO
LOREAL;;211300;7509552848045;ELVIVE AC.CAIDA RESIST X3;1764;74.67;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211301;7509552848038;ELVIVE AC.OLEO EX.RIZO370 ML;2235;40.06;3490;0;0;0;Si
LOREAL;;211630;7509552904819;ELVIVE ACEITE EXTRAORDINARIO 100 ML;5150;5.9;6490;0;0;0;Si
LOREAL;;211720;7509552848069;ELVIVE ACOND DREAM LONG 370 ML;2632;27.31;3990;0;0;3;Si
LOREAL;;211732;7509552928617;ELVIVE ACOND GLYCOLIC GLOSS 370 ML;2849;17.69;3990;0;0;0;Si
LOREAL;;211681;7509552847512;ELVIVE ACOND OLEO EXTRAORDINARIO;2997;32.11;4490;0;0;6;Si
LOREAL;;211674;7509552847994;ELVIVE ACOND REP TOTAL 370 ML;2660;29.51;3990;0;0;0;Si
LOREAL;;211675;7509552848014;ELVIVE ACOND REP.TOTAL EXTREM 370 ML;2977;31.97;4490;0;0;6;Si
LOREAL;;211633;7509552843057;ELVIVE ACOND. DREAM LONG LISS 400 ML;1588;84.68;3490;0;0;0;Si
LOREAL;;211627;7509552908497;ELVIVE ACOND.OLEO EXTRAORDINARIO 400 ML;1588;84.68;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211113;211113;ELVIVE ACOND.RE-NUTRI400M;1650;77.74;3490;0;0;0;Si
LOREAL;;211708;7509552889574;ELVIVE AMINEXIL ACO 370 ML;2540;30.62;3990;0;0;8;Si
LOREAL;;211741;3600524095567;ELVIVE AMINEXIL SERUM 102ML;5481;28.63;8390;0;0;0;Si
LOREAL;;211766;7509552992144;ELVIVE COLAGENO LIFTER CPP 300 ML;3085;35.92;4990;0;0;3;Si
LOREAL;;211767;7509552992076;ELVIVE COLLA. LOC.SHOT 100ML;6087;37.92;9990;0;0;5;Si
LOREAL;;211688;7506078947917;ELVIVE CR  PEIN OLEO EXTRAORDINARIO;2626;18.08;3690;5790;0;3;Si
LOREAL;;211687;7509552816334;ELVIVE CR PEIN OLEO COCO X 300 ML;3190;5.11;3990;5790;0;0;Si
LOREAL;;211589;211589;ELVIVE CR PEINAR CAI RESI;1579;112.35;3990;0;0;0;Si
LOREAL;;211721;7509552902082;ELVIVE CR PEINAR CAIDA RESIST 300 ML;2501;34.06;3990;0;0;4;Si
LOREAL;;211733;7509552928624;ELVIVE CR PEINAR GLYCOLIC GLOSS 300 ML;2700;24.18;3990;0;0;1;Si
LOREAL;TRATAMIENTO CAPILAR;211355;211355;ELVIVE CR TR 250 RT5;2572;32.87;3990;0;0;2;Si
LOREAL;;211761;7509552961492;ELVIVE CR TTO DREAM LISO X 300 G;2660;41.85;4490;0;0;0;Si
LOREAL;;211653;7509552847949;ELVIVE CR TTO HIDRA HIALIRONICO 300 ML;2700;24.18;3990;0;0;2;Si
LOREAL;;211694;7509552821789;ELVIVE CR TTO HIDRA HYALU NOC X 200 GR;3744;43.44;6690;0;0;0;Si
LOREAL;;211654;7509552908572;ELVIVE CR TTO OLEO COCO 300 ML;1900;76.47;3990;5790;0;0;Si
LOREAL;;211710;7509552859119;ELVIVE CR TTO OLEOREGULAR 300 GRS;2586;29.66;3990;0;0;0;Si
LOREAL;;211354;211354;ELVIVE CR. DE PEI OLEO RZ;2134;57.12;3990;0;0;0;Si
LOREAL;TRATAMIENTO CAPILAR;211236;211236;ELVIVE CR. TC 300FIBRALOI;1670;100.77;3990;0;0;0;Si
LOREAL;;211749;7509552889598;ELVIVE CR.ANTI QUIEBRE 300ML;3060;23.3;4490;0;0;2;Si
LOREAL;;211661;7509552836677;ELVIVE CR.PEINAR DREAM LONG 300ML;2586;29.66;3990;5790;0;0;Si
LOREAL;;211762;7509552970524;ELVIVE CREMA DE PEINAR DREAM LISO X;3144;25.15;4590;0;0;0;Si
LOREAL;;211676;7509552843729;ELVIVE CREMA DE PEINAR DREAM LONG LISS 300 ML;2166;54.8;3990;5790;0;0;Si
LOREAL;;211655;7509552845938;ELVIVE CREMA PEINAR HIDRA HIALURONICO 300 ML;2635;59.35;4990;0;0;3;Si
LOREAL;;211742;7509552928549;ELVIVE CREMA TRAT.GLYCOGLOSS 300GR;2350;42.68;3990;0;0;1;Si
LOREAL;;211743;7509552928563;ELVIVE CREMA TRAT.GLYCOLIC GLOSS 200ML;5325;30.82;8290;0;0;0;Si
LOREAL;;211347;211347;ELVIVE CRPEIN OLEO EXTRA;1670;100.77;3990;0;0;0;Si
LOREAL;;211740;3600523817481;ELVIVE DREAM LONG SERUM 100ML;4844;21.26;6990;0;0;5;Si
LOREAL;;211748;7509552876642;ELVIVE HA PURE SH.MIC.300ML;3125;7.29;3990;0;0;3;Si
LOREAL;;211012;211012;ELVIVE OLEO EXTRAOR.200ML;605;37.51;990;0;0;0;Si
LOREAL;;211618;7509552828771;ELVIVE OLEO EXTRAORDINARIO 4.5 ML;637;30.6;990;0;0;0;Si
LOREAL;;211669;7509552847550;ELVIVE SH ARCILLA EXTRAORDINARIA 370 ML;1680;74.57;3490;0;0;0;Si
LOREAL;;211668;7509552847543;ELVIVE SH CAIDA RESIST 370 ML;2190;33.92;3490;0;0;0;Si
LOREAL;;211664;7509552836509;ELVIVE SH DREAM LENGTH 400 ML;1672;65.35;3290;5790;0;0;Si
LOREAL;;211691;7509552847581;ELVIVE SH DREAM LONG 370 ML;2134;33.64;3490;0;0;0;Si
LOREAL;;211678;7509552847598;ELVIVE SH DREAM LONG LISS 370 ML;2857;22.95;4180;0;0;2;Si
LOREAL;;211731;7509552931143;ELVIVE SH GLYCOLIC GLOSS 370 ML;2810;19.89;3990;0;0;4;Si
LOREAL;;211703;7509552874952;ELVIVE SH HIALU PURE HIDRA X 370 ML;2767;24.05;3990;0;0;1;Si
LOREAL;;211663;7509552845884;ELVIVE SH HIDRAHIALURONICO 370 ML;2997;33.23;4490;0;0;6;Si
LOREAL;;211592;21124;ELVIVE SH KERALISO 400 ML;1620;81.04;3490;0;0;0;Si
LOREAL;;211666;7509552847505;ELVIVE SH OLEO EXTRA NUTRICION 370 ML;2951;27.86;4490;0;0;3;Si
LOREAL;;211667;7509552848021;ELVIVE SH OLEO EXTRA RIZOS DEFINIDOS 370 ML;2235;38.08;3490;0;0;0;Si
LOREAL;;211665;7509552848007;ELVIVE SH REPAR TOTAL EXTREME 370 ML;2134;48.69;3990;0;0;0;Si
LOREAL;;211690;7509552847987;ELVIVE SH REPARACION TOTAL 5 370 ML;2750;21.93;3990;0;0;8;Si
LOREAL;;211634;7509552843026;ELVIVE SH. DREAM LONG LISS 400 ML;1588;84.68;3490;0;0;0;Si
LOREAL;;211717;7509552874983;ELVIVE SH. HA PURE 680ML;3837;26.81;5790;0;0;0;Si
LOREAL;;211123;211123;ELVIVE SH.KERALISO 200ML;540;54.06;990;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211078;211078;ELVIVE SH.REP.TOTAL.EXT.400;1588;84.68;3490;0;0;0;Si
LOREAL;;211660;3600523682799;ELVIVE SHAMPO MATIZADOR VIOLETA 200 ML;2750;21.69;3990;5790;0;0;Si
LOREAL;;211149;211149;ELVIVE.AC.400ML.VER.REP.T;1670;75.62;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211130;7509552847574;ELVIVE.ACO.ARCILL.PURI.370 ML;1671;75.51;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211091;211091;ELVIVE.ACO.FRIBRALOGY 400;1550;89.21;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211092;211092;ELVIVE.ACO.REP.TOT5.EXT400;1636;79.26;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211020;211020;ELVIVE.ACON.CAID.RESIST;1588;84.68;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211021;211021;ELVIVE.ACOND.COLOR.VIVE;2997;25.9;4490;0;0;1;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211022;211022;ELVIVE.ACOND.KERA-LISO;2360;24.27;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211023;211023;ELVIVE.ACOND.OLEO.EXT.NUT;1554;88.72;3490;0;0;0;Si
LOREAL;BALSAMO/ACOND.CAPILAR;211076;211076;ELVIVE.ACOND.REP.TOTAL5.;1588;84.22;3490;0;0;0;Si
LOREAL;;211591;21115;ELVIVE.CR.300ML.ARG.CA.RS;1900;26.05;2850;0;0;0;Si
LOREAL;TRATAMIENTO CAPILAR;211046;211046;ELVIVE.CR.300ML.KERA.LISO;1410;137.8;3990;0;0;0;Si
LOREAL;TRATAMIENTO CAPILAR;211045;211045;ELVIVE.CR.300ML.RE-NUTRIC;1520;120.59;3990;0;0;0;Si
LOREAL;TRATAMIENTO CAPILAR;211047;211047;ELVIVE.CR.300ML.REP.TOT;2307;45.34;3990;0;0;0;Si
LOREAL;TRATAMIENTO CAPILAR;211129;211129;ELVIVE.CR.T.KERA.LINST.200;990;43.45;1690;0;0;0;Si
LOREAL;;211131;211131;ELVIVE.MASC.ARCI.PURI.150;1670;25.3;2490;0;0;0;Si
LOREAL;;211128;211128;ELVIVE.SH.ARCILLA.PURI.40;1699;72.62;3490;0;0;0;Si
LOREAL;;211670;7509552848052;ELVIVE.SH.DREAM L.LISS370 ML;2342;39.8;3990;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211024;211024;ELVIVE.SHAMP.CAIDA.RESIST;1588;84.68;3490;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211025;211025;ELVIVE.SHAMP.COLOR.VIVE;2997;25.9;4490;0;0;2;Si
LOREAL;SHAMPOO CAPILAR;211026;211026;ELVIVE.SHAMP.FIBRAL.400ML;1590;84.45;3490;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211027;211027;ELVIVE.SHAMP.KERA-LIS.BRI;2360;24.27;3490;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211028;211028;ELVIVE.SHAMP.OLE.EX.NUT.I;1672;75.41;3490;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211029;211029;ELVIVE.SHAMP.RENUTRICION;1550;89.21;3490;0;0;0;Si
LOREAL;SHAMPOO CAPILAR;211030;211030;ELVIVE.SHAMP.REPAR.TOTAL;1588;84.68;3490;0;0;0;Si
LOREAL;CREMA DE BELLEZA;211713;500023;EST.H.TOT5 CR.HID.50DI+NO;4200;31.85;6590;0;0;0;Si
LOREAL;;211697;7509552841824;EXC LOREAL   2;4475;23.42;6490;0;0;4;Si
LOREAL;;211629;7509552817683;EXC LOREAL  200;3850;30.74;5990;0;0;0;Si
LOREAL;;211650;7509552844450;EXC LOREAL  6.17;4111;32.66;6490;0;0;0;Si
LOREAL;;211657;7509552844498;EXC LOREAL  8.17;4690;18.46;6490;0;0;1;Si
LOREAL;;211718;7509552844511;EXC LOREAL  9.17;4917;21.1;6490;0;0;1;Si
LOREAL;;211651;7509552900729;EXC. LOREAL  5.7;4270;18.22;5990;6690;0;0;Si
LOREAL;;211652;7509552913811;EXC. LOREAL 5546;3930;26.63;5990;8790;0;0;Si
LOREAL;;211607;7501027235367;EXC. LOREAL 6.3;4421;23.61;6490;0;0;3;Si
LOREAL;;211704;7509552844474;EXC. LOREAL 7.17;4390;24.23;6490;0;0;3;Si
LOREAL;;211610;7501027207258;EXC. LOREAL 7.3;4351;25.35;6490;0;0;4;Si
LOREAL;;211593;7506078935488;EXC.LOREAL 1;4646;22.45;6490;0;0;3;Si
LOREAL;;211594;7509552910902;EXC.LOREAL 280;3850;32.01;5990;0;0;0;Si
LOREAL;;211595;7509552909609;EXC.LOREAL 30;3550;41.79;5990;0;0;0;Si
LOREAL;;211596;7501027275042;EXC.LOREAL 4;4390;24.23;6490;0;0;0;Si
LOREAL;;211734;7509552817669;EXC.LOREAL 400 CASTAÑO;4560;10.39;5990;8790;0;0;Si
LOREAL;;211608;7501027275080;EXC.LOREAL 5;4390;23.49;6490;0;0;1;Si
LOREAL;;211597;7501027275295;EXC.LOREAL 5.3;4222;29.18;6490;0;0;2;Si
LOREAL;;211705;7509552817652;EXC.LOREAL 500;4430;13.63;5990;8790;0;0;Si
LOREAL;;211599;7501027275127;EXC.LOREAL 6;4646;19.65;6490;0;0;0;Si
LOREAL;;211598;7501027275134;EXC.LOREAL 6.1;4470;23.95;6490;0;0;2;Si
LOREAL;;211600;7509552911824;EXC.LOREAL 6.11;4469;25.75;6490;0;0;3;Si
LOREAL;;211609;7506078917491;EXC.LOREAL 6.34;4352;25.32;6490;0;0;3;Si
LOREAL;;211601;7506078921603;EXC.LOREAL 6.7;4470;20.98;6490;0;0;4;Si
LOREAL;;211614;7509552910865;EXC.LOREAL 610;3550;41.79;5990;0;0;0;Si
LOREAL;;211615;7509552913804;EXC.LOREAL 6660;4673;17.99;6490;0;0;4;Si
LOREAL;;211602;7501027275301;EXC.LOREAL 7;4334;25.84;6490;0;0;3;Si
LOREAL;;211603;7501027275172;EXC.LOREAL 7.1;4437;21.8;6490;0;0;3;Si
LOREAL;;211606;7509552911794;EXC.LOREAL 7.11;4470;22.01;6490;0;0;5;Si
LOREAL;;211613;7509552910452;EXC.LOREAL 7.13;4237;28.72;6490;0;0;3;Si
LOREAL;;211656;7509552910858;EXC.LOREAL 710;4382;25.72;6490;8790;0;3;Si
LOREAL;;211604;7509552911800;EXC.LOREAL 8;5070;7.57;6490;0;0;2;Si
LOREAL;;211611;7501027275226;EXC.LOREAL 8.1;4470;22.01;6490;0;0;2;Si
LOREAL;;211616;7509552911831;EXC.LOREAL 8.11;4690;19.44;6490;0;0;3;Si
LOREAL;;211605;7509552911817;EXC.LOREAL 9;4459;24.66;6490;0;0;2;Si
LOREAL;;211612;7509552911848;EXC.LOREAL 9.1;4256;28.14;6490;0;0;1;Si
LOREAL;;211751;7509552878202;EXCELLENCE 7U SIN AMONIACO RUBIO UNIVERSAL;4840;38.72;7990;0;0;0;Si
LOREAL;TRATAMIENTO CAPILAR;211068;211068;FRUCTIS.CR.TTO.300.OIL.RE;1150;45.41;1990;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211390;211390;GARN NUTRISE 20 NEGRO;2930;34.51;4690;0;0;0;Si
LOREAL;;211677;8901526566044;GARN NUTRISSE RETOCADOR 5.0 CASTAÑO CLARO;840;29.05;1290;0;0;0;Si
LOREAL;;211764;7509552933925;GARN OBAO 72 HRS ROLL ON PROBIOTICO;1890;32.94;2990;0;0;2;Si
LOREAL;TINTURA PARA EL CABELLO;211389;211389;GARN. NUTRISE 54;2590;52.17;4690;0;0;0;Si
LOREAL;DESODORANTES CORPORALES;211106;211106;GARN.BIO.DES.MIN/D.CARE M;1210;31.26;1890;0;0;0;Si
LOREAL;DESODORANTES CORPORALES;211105;211105;GARN.BIO.ROLL-ON.INVIS M;1246;18.02;1750;0;0;0;Si
LOREAL;DESODORANTES CORPORALES;211109;211109;GARN.BIO.ROLL-ON.PROT  M;1690;33.76;2690;0;0;0;Si
LOREAL;DESODORANTES CORPORALES;211108;211108;GARN.BIO.ROLL-ON.PROT H;1050;35.25;1690;0;0;0;Si
LOREAL;DESODORANTES CORPORALES;211103;211103;GARN.BIO.ROLL-ON.XTREM H;1228;29.34;1890;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211055;211055;GARN.NUT. 57. AMBAR;3703;9.48;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211054;211054;GARN.NUT. 67P.CHOCOL.PURO;2100;87.68;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211061;211061;GARN.NUT.121.BLON/AZAHAR;2930;34.51;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211049;211049;GARN.NUT.316 CIRUELA;3450;14.24;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211060;211060;GARN.NUT.415.BROWN-TIRAMI;2750;43.32;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211063;211063;GARN.NUT.4460.BORGONA;2990;31.81;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211056;211056;GARN.NUT.52.CHOCOL.TONKA;3703;9.48;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211059;211059;GARN.NUT.554.BROWN/TABAC;2345;68.07;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211058;211058;GARN.NUT.5562.RED/FRESA;3090;27.55;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211053;211053;GARN.NUT.67.CHOC.INTEN;3150;17.05;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211052;211052;GARN.NUT.72. CEREAL;2605;51.29;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211066;211066;GARN.NUT.77P.AMBAR.PURO;2650;39.21;4390;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211050;211050;GARN.NUT.81. AVENA;2605;51.29;4690;0;0;0;Si
LOREAL;TINTURA PARA EL CABELLO;211051;211051;GARN.NUT.90 TRIGO;2605;51.29;4690;0;0;0;Si
LOREAL;;211065;211065;GARN.NUT.COR.IN.2.1.NE.AZ;1000;58.82;1890;0;0;0;Si
LOREAL;CREMA DE BELLEZA;211094;211094;GARN.SKIN.CR.MED.SPF.15;4230;26.15;6590;0;0;0;Si
LOREAL;;211735;7899706192019;GARNIER EXFPLIANTE ACL.GEL . VITC 150;3805;25.66;5690;0;0;0;Si
LOREAL;;211685;7506078982079;GEL STUDIO LINE FIX EXTRA FUERTE;4106;22.94;5990;7490;0;0;Si
LOREAL;;211127;211127;L-REVIT.DIA 50ML+NOCHE.50;7200;27.1;10890;0;0;0;Si
LOREAL;COSMETICOS;211125;211125;LOREAL AGUA MICEL.200ML;3989;24.06;5990;0;0;0;Si
LOREAL;;211716;7509552801514;LOREAL AGUA MICELAR PIEL MIXTA A GRASA 200 ML;3309;52.12;5990;6890;0;0;Si
LOREAL;;211712;3600523724611;LOREAL BB CREAM ANTIREDNESS 30 ML;6905;26.45;10390;12490;0;0;Si
LOREAL;;211122;211122;LOREAL COVER UP CAST/OC57;5410;14.79;7390;0;0;0;Si
LOREAL;;211119;211119;LOREAL COVER UP NEGRO 57G;4895;26.87;7390;0;0;0;Si
LOREAL;;211120;211120;LOREAL COVER UP RUB/CLA57;4895;26.87;7390;0;0;0;Si
LOREAL;;211121;211121;LOREAL COVER UP RUB/OCU57;4895;26.87;7390;0;0;0;Si
LOREAL;;211744;7509552935998;LOREAL CR.50ML GLYCOLIC BRIGHT DIA ANTI MANCHAS;10993;29.88;16990;0;0;0;Si
LOREAL;;211745;7509552930665;LOREAL CR.50ML GLYCOLIC BRIGHT NOCHE ANTI MANCHAS GE;10889;28.03;16590;0;0;1;Si
LOREAL;;211632;7509552905441;LOREAL DESMAQ. HT5 BIFASICO 125 ML;3133;36.05;4700;0;0;0;Si
LOREAL;;211628;3600523431144;LOREAL GEL EFECTO DETOX 150 ML;2110;58.91;3990;0;0;0;Si
LOREAL;;211746;7509552930658;LOREAL GEL LIMPIEZA GLYCOLIC BRIGHT ANTI MANCHAS 150ML;5616;19.56;7990;0;0;0;Si
LOREAL;;211088;211088;LOREAL H-TOTAL ANT.ARR+35;4950;38.03;7490;0;0;2;Si
LOREAL;;211089;211089;LOREAL H-TOTAL ANT.ARR+45;4193;40.09;6990;0;0;0;Si
LOREAL;;211090;211090;LOREAL H-TOTAL ANT.ARR+55;4917;34.43;7490;0;0;3;Si
LOREAL;CREMA DE BELLEZA;211087;211087;LOREAL H-TOTAL HIDRAT.50M;4862;3.53;5990;0;0;0;Si
LOREAL;CREMA DE BELLEZA;211086;211086;LOREAL H-TOTAL HUMEC.DIA;3462;28.4;5290;0;0;0;Si
LOREAL;;211159;211159;LOREAL H.TO5 CR.D+N50+MIC;6481;26.94;9790;0;0;0;Si
LOREAL;CREMA DE BELLEZA;211118;211118;LOREAL H.TO5 CR.HUM.D+N50;3819;31.8;5990;0;0;0;Si
LOREAL;;211623;7804960103480;LOREAL H.TO5 CR.MAT+HUM.N;4279;27.45;6490;0;0;0;Si
LOREAL;;211714;500566;LOREAL H.TOT5 CR+N50+MIC;7090;30.26;10990;0;0;0;Si
LOREAL;;211124;211124;LOREAL HIDR.5+HIDR.MATI50;3895;29.23;5990;0;0;0;Si
LOREAL;;211715;500659;LOREAL HTOT5 MIC200+DESM;4490;28.95;6890;0;0;0;Si
LOREAL;;211756;30145382;LOREAL LAB. COLOR RICHE 602 NUDE ADMIRABLE;4188;30.22;6490;0;0;0;Si
LOREAL;;211753;30147935;LOREAL LAB. COLOR RICHE MATTE 103 BLUSH AUDACE;4170;30.79;6490;0;0;0;Si
LOREAL;;211754;30147959;LOREAL LAB. COLOR RICHE MATTE 241 IRREVERE;4035;35.16;6490;0;0;0;Si
LOREAL;;211755;30153080;LOREAL LAB. COLOR RICHE MATTE 346 DETERMIN;4035;35.16;6490;0;0;1;Si
LOREAL;;211752;30150508;LOREAL LAB. COLOR RICHE MATTE 603 WOOD NONCHALAN 2.4GR;4565;19.47;6490;0;0;0;Si
LOREAL;;211757;30153059;LOREAL LAB. COLOR RICHE MATTE 633 ROSY CONF.;4035;35.16;6490;0;0;0;Si
LOREAL;;211758;211761;LOREAL LAB. COLOR RICHIE 336 ROUGE;4720;15.55;6490;0;0;1;Si
LOREAL;;211759;211759;LOREAL LAB. COLOR RICHIE 480 PLUM;4720;15.55;6490;0;0;1;Si
LOREAL;;211760;211760;LOREAL LAB. COLOR RICHIE 640 NUDE;4720;24.45;6990;0;0;0;Si
LOREAL;;211686;7506078928565;LOREAL LOC DESMAQ BIFASICO X 200 ML;5675;10.91;7490;9390;0;2;Si
LOREAL;;211699;30162174;LOREAL MASC AIR VOLUMEN BLACK WP X 7.8 ML;6859;22.39;9990;0;0;0;Si
LOREAL;;211700;30179493;LOREAL MASC AIR VOLUMEN BLACK X  9.4 ML;7380;25.14;10990;0;0;1;Si
LOREAL;COSMETICOS;211032;211032;LOREAL MASC.FALS/LASH ARC;5000;17.48;6990;0;0;0;Si
LOREAL;;211702;3600523434534;LOREAL MEN GEL DUCHA HYDRA SENSITIVE X 300 ML;2420;38.55;3990;0;0;0;Si
LOREAL;;211672;7509552849646;LOREAL REVITALIF GEL LIMP HIDRAT X 150 ML;3100;26.05;4650;0;0;0;Si
LOREAL;;211658;3600522480174;LOREAL REVITALIF LASER CR NOC X 50 ML;10000;25.29;14850;18890;0;0;Si
LOREAL;;211671;3600522248958;LOREAL REVITALIF LASER DIA 50 G;10000;25.97;14990;18890;0;0;Si
LOREAL;;211698;3600524057336;LOREAL REVITALIF RETINOL SERUN NOCHE X 30 ML;11490;25.72;17190;0;0;0;Si
LOREAL;;211765;3600524258276;LOREAL REVITALIFT LASER FPD 50 ANTI;11105;28.57;16990;0;0;1;Si
LOREAL;;211701;3600523989904;LOREAL SER.TRUE M 2-3 LIGH;9028;25.66;13500;0;0;0;Si
LOREAL;;211747;7509552930672;LOREAL SERUM GLYCOLIC BRIGHT ANTI MANCHAS 30ML;11591;30.43;17990;0;0;0;Si
LOREAL;;211641;7506078982062;LOREAL STUDIO LINE POTE FIX ULTRA FORTE 370 GR;4105;22.62;5990;7490;0;0;Si
LOREAL;CREMA DE BELLEZA;211165;211165;LOREAL TOTAL5 CR.HUM.A/50;3812;25.98;5190;0;0;0;Si
LOREAL;;211646;7899706181815;LOREAL UV DEFENDER ANTI-BRILLO X 40 GR;6070;34.15;9690;0;0;0;Si
LOREAL;;211647;7899706181839;LOREAL UV DEFENDER CR COLOR CLARO X 40 GR;6070;34.59;9690;0;0;0;Si
LOREAL;;211648;7899706181853;LOREAL UV DEFENDER CR COLOR MEDIO X 40 GR;6070;34.15;9690;0;0;0;Si
LOREAL;;211673;7899706188340;LOREAL UV DEFENDER CR FLUIDO INV. X 40 GR;7480;26.84;11290;0;0;0;Si
LOREAL;;211649;7899706181877;LOREAL UV DEFENDER HIDRA INTENSA S/COLOR X 40 GR;6070;24.46;8990;0;0;0;Si
LOREAL;CREMA DE BELLEZA;211095;211095;LOREAL.H.TOTAL.HUMEC.NOCH;3400;23.33;4990;0;0;0;Si
LOREAL;;211689;3337875660570;LRP VIT. C 10 . 30 ML;25193;17.71;35290;44190;0;0;Si
LOREAL;COSMETICOS;211084;211084;MAYB.LAP.LAB.COL.SEN.20;3668;21.19;5290;0;0;0;Si
LOREAL;;211724;7509552876291;OBAO  SP MUJER NIACINAMIDA 150 ML;2150;26.25;3230;0;0;0;Si
LOREAL;;211730;7509552876369;OBAO ROLL MUJER  ZINC PROTEC 5EN 1 65 ML;1890;20.34;2990;0;0;6;Si
LOREAL;;211727;7509552876307;OBAO ROLL MUJER HIALURONICO 65 ML;1984;19.25;2990;0;0;6;Si
LOREAL;;211728;7509552876352;OBAO ROLL MUJER MAGNESIO 65 ML;2039;16.81;2990;0;0;6;Si
LOREAL;;211729;7509552876338;OBAO ROLL MUJER VIT C 65 ML;1934;24.26;2990;0;0;4;Si
LOREAL;;211725;7509552876321;OBAO SP MIJER VITAMINA C 150 ML;2151;16.81;2990;0;0;1;Si
LOREAL;;211722;7509552876314;OBAO SP MUJER   HIALURONICO 150 ML;2061;23.9;2990;0;0;0;Si
LOREAL;;211723;7509552876277;OBAO SP MUJER MAGNESIO 150 ML;2061;21.91;2990;0;0;0;Si
LOREAL;;211726;7509552876345;OBAO SP MUJER ZINC PROTEC 5 EN 1 150 ML;2061;21.91;2990;0;0;0;Si
LOREAL;;211693;7509552794557;REVITALIF ACID HIALU SERUM OJOS X 20 ML;9640;19.34;13690;0;0;0;Si
LOREAL;;211679;7509552843705;REVITALIF AGUA MICELAR 200 ML;3664;25.91;5490;0;0;0;Si
LOREAL;;211622;7509552907971;REVITALIF CR DIA FPS30X 50 ML;7905;45.38;13590;0;0;3;Si
LOREAL;;211620;7509552840339;REVITALIF CR NOCHE AC HIALURONICO X 50 ML;8830;26.1;13250;0;0;0;Si
LOREAL;;211619;7509552840322;REVITALIF CR. DIA AC HIALURONICO 50 ML;8680;31.57;13590;0;0;1;Si
LOREAL;;211639;7501027232311;REVITALIF CR.50GR DIA;8059;25.02;11990;13590;0;0;Si
LOREAL;;211640;7501027252869;REVITALIF CR.50GR NOCHE;8510;18.4;11990;13590;0;0;Si
LOREAL;;211621;7509552840346;REVITALIF HIALUR CONTOR OJOS X 15 ML;6970;27.14;10490;0;0;0;Si
LOREAL;CREMA DE BELLEZA;211190;211190;REVITALIF LASER3DIA+NO+CA;13395;25.41;19990;0;0;0;Si
LOREAL;;211736;7509552898255;REVITALIF PRO-RETINOL CR DIA 50 ML;10751;24.98;15990;0;0;0;Si
LOREAL;;211662;7509552843620;REVITALIF SERUM HIALURONICO X 30 GR;9583;22.68;13990;13990;0;0;Si
LOREAL;;211682;7509552781441;REVITALIFT AC. HIALURONICO CR DIA FPS 20 X 25 ML;4322;47.57;7590;0;0;0;Si
LOREAL;;211683;3600523634019;REVITALIFT FILLER RELLENO X 7 AMP;10140;25.88;15190;16290;0;0;Si
LOREAL;;211624;7804960103435;REVITLIF HIA.CR.D50+MASC;6800;29.63;10490;0;0;0;Si
LOREAL;;211625;7804960104326;REVITLIF HIALU.CR.DIA+CR.NOCHE;12775;24.92;18990;0;0;0;Si
